user_id,signup_date,acquisition_channel,activated,orders_90d,revenue_90d,tenure_days,last_activity_days_ago
3006,2024-04-18,email,0,0,0.0,144,63
3007,2024-04-28,paid_social,0,0,0.0,86,90
3008,2024-01-21,email,1,1,58.09,28,22
3009,2024-06-06,paid_social,1,2,111.23,160,26
3010,2024-01-13,paid_social,1,2,37.23,71,12
3011,2024-06-10,organic,0,0,0.0,107,82
3012,2024-01-04,paid_search,0,0,0.0,130,49
3013,2024-06-04,referral,1,2,64.89,7,2
3014,2024-04-11,organic,1,4,433.47,38,22
3015,2024-02-28,organic,1,0,0.0,176,8
3016,2024-05-07,paid_search,0,0,0.0,107,55
3017,2024-01-27,organic,1,2,174.86,86,14
3018,2024-03-09,email,1,1,90.03,82,10
3019,2024-01-25,referral,1,1,62.82,73,23
3020,2024-05-10,paid_search,0,0,0.0,2,86
3021,2024-04-06,organic,1,2,33.75,42,21
3022,2024-01-25,paid_social,0,0,0.0,170,55
3023,2024-05-27,paid_social,1,1,80.3,81,10
3024,2024-06-10,email,1,4,77.2,148,13
3025,2024-06-02,paid_social,1,2,167.81,6,28
3026,2024-05-05,paid_search,1,0,0.0,139,13
3027,2024-05-12,paid_search,1,1,100.44,74,24
3028,2024-01-09,email,1,0,0.0,40,1
3029,2024-04-25,paid_social,0,0,0.0,128,54
3030,2024-06-26,paid_social,1,1,87.18,36,28
3031,2024-05-13,organic,1,2,77.35,103,16
3032,2024-02-29,paid_social,0,0,0.0,179,111
3033,2024-06-20,referral,0,0,0.0,47,74
3034,2024-04-30,paid_search,0,0,0.0,98,46
3035,2024-05-18,paid_search,0,0,0.0,145,107
3036,2024-06-23,organic,1,3,58.08,26,28
3037,2024-04-17,organic,0,0,0.0,127,112
3038,2024-04-17,organic,1,0,0.0,48,2
3039,2024-05-10,organic,1,3,117.09,27,29
3040,2024-03-16,paid_social,1,3,122.22,46,24
3041,2024-01-30,organic,1,5,35.11,67,21
3042,2024-01-21,organic,1,2,11.22,123,26
3043,2024-06-04,referral,1,2,50.9,147,22
3044,2024-06-09,paid_social,1,4,102.58,72,9
3045,2024-06-11,paid_social,1,2,45.28,81,14
3046,2024-06-28,paid_search,1,3,364.37,65,2
3047,2024-02-03,paid_social,1,1,2.76,71,5
3048,2024-02-10,organic,1,1,13.27,36,12
3049,2024-02-20,referral,1,3,62.89,67,1
3050,2024-06-23,organic,0,0,0.0,83,78
3051,2024-03-22,paid_social,1,3,85.14,170,22
3052,2024-02-27,paid_search,0,0,0.0,67,104
3053,2024-03-15,paid_social,0,0,0.0,98,35
3054,2024-01-23,paid_search,1,1,64.27,69,21
3055,2024-06-24,paid_search,0,0,0.0,177,112
3056,2024-05-07,organic,1,1,69.11,37,20
3057,2024-05-29,paid_social,1,0,0.0,46,5
3058,2024-01-17,email,0,0,0.0,56,44
3059,2024-03-09,referral,1,2,54.73,119,2
3060,2024-04-17,organic,0,0,0.0,63,68
3061,2024-05-18,paid_search,0,0,0.0,78,103
3062,2024-04-03,email,1,2,33.39,30,24
3063,2024-01-15,paid_search,1,0,0.0,96,15
3064,2024-03-31,paid_social,1,1,74.39,63,29
3065,2024-06-11,email,1,0,0.0,115,17
3066,2024-02-02,referral,1,3,104.2,109,2
3067,2024-05-04,paid_search,0,0,0.0,76,94
3068,2024-01-16,paid_search,1,3,26.75,154,8
3069,2024-06-10,paid_search,1,2,56.93,23,10
3070,2024-03-06,paid_social,1,0,0.0,113,3
3071,2024-06-16,organic,0,0,0.0,148,67
3072,2024-06-04,organic,1,2,9.98,102,27
3073,2024-02-16,paid_search,1,4,307.24,46,9
3074,2024-06-15,organic,0,0,0.0,159,115
3075,2024-05-27,paid_social,1,0,0.0,149,22
3076,2024-05-03,paid_social,1,3,84.35,51,11
3077,2024-01-01,paid_search,0,0,0.0,167,40
3078,2024-03-27,paid_search,0,0,0.0,63,103
3079,2024-05-07,email,1,1,45.8,69,7
3080,2024-03-07,organic,1,1,36.24,20,28
3081,2024-01-04,referral,0,0,0.0,119,65
3082,2024-06-01,email,1,3,147.52,23,7
3083,2024-02-16,paid_search,0,0,0.0,170,81
3084,2024-02-07,paid_social,1,1,28.25,131,6
3085,2024-05-22,email,1,2,74.35,27,19
3086,2024-01-21,organic,1,2,84.63,91,14
3087,2024-02-26,paid_search,0,0,0.0,80,44
3088,2024-04-26,paid_search,0,0,0.0,152,50
3089,2024-02-15,organic,0,0,0.0,9,111
3090,2024-05-21,referral,0,0,0.0,130,30
3091,2024-05-24,referral,1,4,285.57,134,21
3092,2024-02-08,referral,1,3,56.02,71,28
3093,2024-05-16,organic,0,0,0.0,79,39
3094,2024-04-08,organic,0,0,0.0,21,74
3095,2024-03-17,paid_social,0,0,0.0,100,85
3096,2024-04-24,organic,0,0,0.0,157,48
3097,2024-05-13,paid_social,1,1,42.29,13,9
3098,2024-05-30,paid_search,1,3,112.81,111,27
3099,2024-03-31,paid_social,0,0,0.0,103,49
3100,2024-04-07,paid_social,1,4,40.03,103,20
3101,2024-04-29,paid_search,1,3,37.78,170,28
3102,2024-02-15,organic,0,0,0.0,109,107
3103,2024-02-07,paid_search,1,3,217.5,120,16
3104,2024-05-21,paid_search,0,0,0.0,126,67
3105,2024-04-09,paid_social,1,1,57.13,129,18
3106,2024-03-12,referral,0,0,0.0,148,87
3107,2024-02-04,referral,0,0,0.0,171,111
3108,2024-05-26,email,0,0,0.0,1,114
3109,2024-01-30,organic,1,1,83.85,40,27
3110,2024-03-18,organic,1,2,71.87,7,1
3111,2024-03-24,paid_search,1,0,0.0,163,5
3112,2024-04-22,paid_social,1,4,320.79,34,12
3113,2024-01-25,paid_search,0,0,0.0,178,77
3114,2024-06-16,referral,1,4,103.51,69,10
3115,2024-03-28,paid_search,1,4,175.88,157,18
3116,2024-01-14,email,1,3,84.16,114,21
3117,2024-06-02,email,0,0,0.0,112,34
3118,2024-04-11,organic,1,3,83.29,1,26
3119,2024-05-29,paid_search,0,0,0.0,73,36
3120,2024-06-24,paid_social,0,0,0.0,17,89
3121,2024-03-23,organic,0,0,0.0,105,85
3122,2024-04-19,paid_search,0,0,0.0,94,60
3123,2024-06-27,paid_social,1,3,251.24,170,15
3124,2024-05-10,organic,0,0,0.0,156,54
3125,2024-06-18,paid_social,1,6,492.74,3,6
3126,2024-01-19,paid_social,0,0,0.0,5,118
3127,2024-01-28,organic,0,0,0.0,54,110
3128,2024-06-21,paid_search,1,3,24.07,166,22
3129,2024-03-11,organic,1,3,56.51,44,12
3130,2024-03-03,paid_social,1,2,86.03,76,1
3131,2024-03-13,organic,0,0,0.0,118,73
3132,2024-05-03,referral,1,2,98.7,24,10
3133,2024-04-28,paid_search,1,2,38.48,80,3
3134,2024-04-30,organic,1,1,11.62,8,21
3135,2024-01-19,paid_search,1,1,8.46,91,5
3136,2024-06-23,paid_search,0,0,0.0,90,71
3137,2024-05-21,paid_search,0,0,0.0,95,56
3138,2024-04-29,paid_social,1,3,84.67,2,4
3139,2024-06-14,paid_search,1,3,135.71,41,19
3140,2024-03-01,organic,1,2,73.1,48,17
3141,2024-06-12,organic,1,3,100.46,106,23
3142,2024-06-16,paid_social,0,0,0.0,22,63
3143,2024-01-30,paid_social,1,4,14.54,97,8
3144,2024-01-09,paid_search,1,1,17.45,18,5
3145,2024-03-04,referral,0,0,0.0,79,101
3146,2024-06-09,paid_search,0,0,0.0,169,106
3147,2024-04-29,referral,1,1,56.54,67,24
3148,2024-02-21,paid_search,1,2,42.0,48,19
3149,2024-03-29,organic,1,3,142.2,122,24
3150,2024-05-21,email,0,0,0.0,23,107
3151,2024-02-22,paid_search,0,0,0.0,111,116
3152,2024-03-18,referral,1,0,0.0,130,13
3153,2024-02-10,organic,1,3,62.11,106,21
3154,2024-03-08,paid_social,0,0,0.0,4,79
3155,2024-01-08,referral,0,0,0.0,154,50
3156,2024-01-02,organic,0,0,0.0,19,77
3157,2024-04-14,referral,1,3,88.7,49,19
3158,2024-05-04,paid_social,1,0,0.0,74,11
3159,2024-04-19,paid_social,1,4,96.97,53,21
3160,2024-03-26,paid_search,1,0,0.0,134,14
3161,2024-06-17,referral,0,0,0.0,129,65
3162,2024-04-29,organic,1,2,83.02,144,23
3163,2024-05-06,organic,1,5,202.03,7,5
3164,2024-01-16,referral,0,0,0.0,88,53
3165,2024-03-02,referral,1,3,27.0,35,23
3166,2024-04-22,organic,0,0,0.0,68,85
3167,2024-06-24,paid_search,1,5,446.15,105,16
3168,2024-06-06,paid_search,0,0,0.0,143,90
3169,2024-01-12,paid_search,1,3,124.0,108,14
3170,2024-02-04,organic,0,0,0.0,151,99
3171,2024-01-11,paid_social,1,4,98.29,78,21
3172,2024-03-04,organic,1,3,101.73,125,21
3173,2024-02-19,referral,0,0,0.0,102,106
3174,2024-05-28,referral,1,1,75.35,139,3
3175,2024-03-09,paid_search,1,2,292.42,132,14
3176,2024-02-17,organic,0,0,0.0,168,98
3177,2024-01-20,organic,0,0,0.0,58,97
3178,2024-04-10,paid_search,1,0,0.0,119,14
3179,2024-06-20,paid_social,1,7,212.12,88,20
3180,2024-06-09,paid_search,1,1,67.89,122,28
3181,2024-05-16,paid_social,1,1,78.71,67,18
3182,2024-03-08,paid_search,0,0,0.0,38,31
3183,2024-02-04,paid_search,0,0,0.0,130,32
3184,2024-03-05,organic,1,1,87.76,87,6
3185,2024-01-08,organic,0,0,0.0,40,116
3186,2024-02-14,organic,0,0,0.0,56,77
3187,2024-03-27,paid_search,0,0,0.0,35,94
3188,2024-06-23,referral,1,1,77.55,49,3
3189,2024-06-16,referral,1,5,352.39,107,29
3190,2024-03-16,organic,0,0,0.0,96,88
3191,2024-03-16,organic,1,4,332.36,122,18
3192,2024-06-22,organic,1,1,51.08,95,20
3193,2024-02-16,paid_search,1,3,39.14,172,29
3194,2024-01-15,paid_search,1,3,32.91,31,20
3195,2024-04-14,paid_search,1,4,55.45,125,3
3196,2024-05-26,organic,0,0,0.0,76,108
3197,2024-01-26,organic,1,1,35.69,126,21
3198,2024-02-21,organic,1,1,12.29,146,16
3199,2024-04-02,organic,0,0,0.0,88,99
3200,2024-05-29,paid_social,1,3,88.22,36,26
3201,2024-01-21,organic,1,1,43.22,157,7
3202,2024-02-20,paid_search,0,0,0.0,151,48
3203,2024-02-07,paid_social,1,5,310.54,3,9
3204,2024-01-20,referral,0,0,0.0,30,32
3205,2024-06-05,referral,0,0,0.0,45,34
3206,2024-06-27,paid_social,1,7,184.74,177,3
3207,2024-05-11,organic,1,2,101.05,113,22
3208,2024-02-24,paid_social,0,0,0.0,122,68
3209,2024-04-01,referral,1,0,0.0,19,24
3210,2024-01-28,organic,0,0,0.0,133,30
3211,2024-01-04,paid_search,0,0,0.0,56,51
3212,2024-05-29,referral,1,0,0.0,162,21
3213,2024-03-16,paid_search,1,0,0.0,73,15
3214,2024-06-21,organic,1,2,45.75,103,26
3215,2024-03-07,organic,1,2,65.72,176,5
3216,2024-03-26,paid_search,0,0,0.0,26,57
3217,2024-06-10,organic,0,0,0.0,133,59
3218,2024-03-31,paid_social,0,0,0.0,88,37
3219,2024-04-14,paid_social,1,1,57.57,159,13
3220,2024-01-01,organic,0,0,0.0,24,54
3221,2024-03-12,referral,0,0,0.0,85,88
3222,2024-03-27,paid_search,0,0,0.0,22,106
3223,2024-06-14,organic,1,2,103.19,102,29
3224,2024-01-06,referral,0,0,0.0,150,68
3225,2024-06-01,referral,0,0,0.0,57,100
3226,2024-05-24,paid_social,1,1,25.29,158,24
3227,2024-03-01,referral,0,0,0.0,113,75
3228,2024-01-12,paid_social,1,2,49.37,47,13
3229,2024-01-06,referral,1,4,71.91,167,9
3230,2024-01-27,paid_search,0,0,0.0,89,51
3231,2024-05-15,paid_social,1,3,95.16,91,9
3232,2024-05-03,email,0,0,0.0,157,92
3233,2024-04-15,paid_social,0,0,0.0,142,56
3234,2024-04-02,organic,1,1,144.19,4,15
3235,2024-04-18,paid_search,1,2,56.7,5,17
3236,2024-04-08,paid_social,0,0,0.0,44,64
3237,2024-06-16,organic,0,0,0.0,91,76
3238,2024-05-21,email,0,0,0.0,24,79
3239,2024-02-04,organic,0,0,0.0,28,39
3240,2024-06-24,organic,1,4,144.6,152,3
3241,2024-03-24,email,1,6,96.29,128,4
3242,2024-02-25,paid_search,0,0,0.0,5,70
3243,2024-06-25,organic,1,1,34.93,13,17
3244,2024-05-20,paid_social,1,2,85.01,55,20
3245,2024-02-18,paid_social,0,0,0.0,30,37
3246,2024-02-15,organic,0,0,0.0,102,87
3247,2024-04-22,email,0,0,0.0,83,90
3248,2024-05-15,paid_search,1,0,0.0,177,7
3249,2024-02-12,paid_social,0,0,0.0,113,48
3250,2024-05-27,paid_search,0,0,0.0,82,59
3251,2024-05-03,paid_social,0,0,0.0,90,107
3252,2024-04-06,organic,0,0,0.0,15,43
3253,2024-03-30,organic,1,0,0.0,30,19
3254,2024-02-08,paid_search,0,0,0.0,28,36
3255,2024-03-25,referral,0,0,0.0,132,63
3256,2024-06-25,organic,1,1,58.32,68,9
3257,2024-03-02,paid_social,1,1,74.16,101,22
3258,2024-04-15,referral,0,0,0.0,143,71
3259,2024-04-16,organic,1,0,0.0,34,4
3260,2024-02-23,organic,1,3,223.61,99,1
3261,2024-05-05,paid_search,1,2,159.11,171,6
3262,2024-01-09,paid_social,1,4,158.4,61,3
3263,2024-03-28,organic,1,4,39.44,2,3
3264,2024-02-06,paid_search,1,2,63.57,118,1
3265,2024-02-18,paid_social,0,0,0.0,52,53
3266,2024-02-10,paid_social,0,0,0.0,52,33
3267,2024-01-17,organic,0,0,0.0,15,107
3268,2024-03-28,paid_search,1,0,0.0,168,23
3269,2024-01-21,referral,0,0,0.0,28,99
3270,2024-02-20,email,0,0,0.0,96,53
3271,2024-02-28,referral,0,0,0.0,98,119
3272,2024-06-15,paid_social,1,0,0.0,55,25
3273,2024-02-10,paid_search,1,3,245.21,178,11
3274,2024-02-08,paid_search,0,0,0.0,22,46
3275,2024-05-20,organic,0,0,0.0,157,66
3276,2024-01-11,organic,0,0,0.0,72,79
3277,2024-05-26,paid_social,0,0,0.0,140,74
3278,2024-05-18,organic,1,1,3.32,38,7
3279,2024-03-17,organic,0,0,0.0,120,88
3280,2024-05-06,email,1,2,29.78,2,9
3281,2024-02-15,organic,0,0,0.0,140,119
3282,2024-02-14,organic,0,0,0.0,126,40
3283,2024-01-01,organic,0,0,0.0,140,84
3284,2024-06-16,paid_social,1,2,60.13,109,9
3285,2024-04-17,paid_social,1,1,8.48,9,10
3286,2024-01-19,paid_search,0,0,0.0,32,106
3287,2024-03-16,paid_search,0,0,0.0,73,87
3288,2024-03-12,referral,0,0,0.0,136,73
3289,2024-04-18,referral,1,5,414.69,116,4
3290,2024-01-12,email,1,3,45.84,156,14
3291,2024-06-09,referral,0,0,0.0,82,105
3292,2024-02-14,paid_social,0,0,0.0,107,81
3293,2024-03-30,organic,0,0,0.0,36,63
3294,2024-04-12,organic,1,3,23.81,117,22
3295,2024-01-08,organic,0,0,0.0,165,56
3296,2024-06-01,paid_social,1,4,50.01,32,5
3297,2024-03-31,referral,0,0,0.0,167,67
3298,2024-06-22,paid_search,0,0,0.0,49,85
3299,2024-03-27,organic,1,0,0.0,146,21
3300,2024-06-06,paid_search,1,5,94.85,23,15
3301,2024-06-23,email,0,0,0.0,33,69
3302,2024-06-25,paid_social,0,0,0.0,112,50
3303,2024-06-23,referral,1,3,388.98,179,26
3304,2024-03-24,referral,1,5,219.83,171,8
3305,2024-03-22,email,0,0,0.0,4,41
3306,2024-05-25,referral,0,0,0.0,80,118
3307,2024-03-08,paid_social,1,1,37.76,125,13
3308,2024-06-09,organic,0,0,0.0,2,65
3309,2024-05-06,organic,1,2,73.88,45,9
3310,2024-06-12,paid_search,1,3,184.51,88,24
3311,2024-03-22,organic,1,1,36.09,115,28
3312,2024-05-26,email,0,0,0.0,168,53
3313,2024-06-04,organic,1,0,0.0,130,18
3314,2024-06-16,referral,0,0,0.0,160,68
3315,2024-03-24,paid_search,1,3,158.03,1,22
3316,2024-04-22,paid_search,0,0,0.0,18,106
3317,2024-03-16,email,0,0,0.0,160,58
3318,2024-05-01,paid_search,0,0,0.0,9,60
3319,2024-05-22,paid_search,0,0,0.0,55,92
3320,2024-02-10,organic,0,0,0.0,67,72
3321,2024-06-15,paid_social,0,0,0.0,24,48
3322,2024-01-02,organic,1,1,37.4,121,26
3323,2024-01-29,paid_social,1,3,63.12,11,11
3324,2024-04-14,paid_social,0,0,0.0,156,89
3325,2024-02-20,paid_social,1,0,0.0,16,27
3326,2024-03-15,paid_social,1,0,0.0,93,28
3327,2024-01-10,paid_search,1,2,81.46,105,7
3328,2024-05-21,paid_search,1,4,203.07,12,2
3329,2024-02-20,referral,0,0,0.0,121,30
3330,2024-04-27,paid_search,1,4,164.09,90,3
3331,2024-04-30,paid_search,0,0,0.0,132,30
3332,2024-02-08,paid_search,0,0,0.0,75,117
3333,2024-01-28,referral,0,0,0.0,66,54
3334,2024-01-03,paid_search,1,3,19.26,31,1
3335,2024-03-24,paid_search,1,1,71.17,178,2
3336,2024-06-03,paid_social,0,0,0.0,89,113
3337,2024-04-26,paid_social,0,0,0.0,98,57
3338,2024-01-02,organic,0,0,0.0,129,74
3339,2024-04-02,paid_search,1,1,107.08,39,2
3340,2024-06-14,paid_social,0,0,0.0,95,73
3341,2024-05-10,email,0,0,0.0,164,31
3342,2024-05-23,paid_social,1,2,18.35,140,25
3343,2024-04-03,paid_search,0,0,0.0,61,107
3344,2024-02-09,organic,0,0,0.0,72,91
3345,2024-01-02,referral,0,0,0.0,139,44
3346,2024-03-21,referral,1,1,33.21,109,12
3347,2024-06-17,organic,0,0,0.0,14,116
3348,2024-01-12,organic,0,0,0.0,136,33
3349,2024-06-11,paid_social,0,0,0.0,161,113
3350,2024-03-05,paid_search,0,0,0.0,132,60
3351,2024-02-24,paid_search,0,0,0.0,113,88
3352,2024-02-14,organic,0,0,0.0,30,100
3353,2024-04-10,organic,0,0,0.0,84,30
3354,2024-03-02,paid_search,1,4,155.98,94,4
3355,2024-02-18,paid_social,1,0,0.0,91,2
3356,2024-05-06,paid_search,1,3,136.8,89,10
3357,2024-06-01,paid_search,1,4,88.94,54,9
3358,2024-01-23,organic,1,1,41.29,134,29
3359,2024-05-31,paid_search,1,0,0.0,5,25
3360,2024-02-07,organic,0,0,0.0,51,60
3361,2024-01-28,paid_search,1,4,408.32,142,12
3362,2024-01-21,paid_social,1,2,18.92,34,4
3363,2024-04-16,organic,1,1,25.93,169,9
3364,2024-05-25,organic,0,0,0.0,89,86
3365,2024-06-12,organic,1,2,101.94,167,4
3366,2024-04-08,paid_search,1,4,402.82,146,2
3367,2024-06-21,referral,1,3,178.32,20,18
3368,2024-04-28,organic,0,0,0.0,107,90
3369,2024-03-13,email,0,0,0.0,136,63
3370,2024-05-01,organic,0,0,0.0,26,46
3371,2024-01-30,referral,1,3,137.21,85,9
3372,2024-04-17,paid_search,0,0,0.0,155,105
3373,2024-04-07,paid_social,0,0,0.0,160,49
3374,2024-02-01,paid_search,1,0,0.0,42,1
3375,2024-06-04,paid_search,1,0,0.0,178,12
3376,2024-06-20,referral,1,0,0.0,81,29
3377,2024-03-19,referral,0,0,0.0,177,58
3378,2024-02-10,paid_search,1,4,55.9,27,17
3379,2024-03-03,organic,1,1,42.97,100,8
3380,2024-01-23,organic,1,1,13.8,35,17
3381,2024-04-13,referral,0,0,0.0,38,51
3382,2024-03-15,paid_search,0,0,0.0,38,101
3383,2024-02-17,paid_search,0,0,0.0,42,100
3384,2024-06-08,paid_social,0,0,0.0,170,34
3385,2024-02-26,referral,1,5,261.06,177,25
3386,2024-04-27,paid_social,1,1,50.38,57,21
3387,2024-04-09,referral,1,1,47.82,100,13
3388,2024-05-03,referral,0,0,0.0,54,69
3389,2024-06-09,paid_search,0,0,0.0,138,93
3390,2024-05-31,organic,0,0,0.0,40,40
3391,2024-06-15,referral,1,3,228.16,129,18
3392,2024-02-03,paid_search,1,5,109.58,120,13
3393,2024-06-04,email,1,1,79.63,86,8
3394,2024-06-13,organic,0,0,0.0,64,50
3395,2024-01-07,organic,0,0,0.0,81,68
3396,2024-06-13,email,0,0,0.0,12,73
3397,2024-02-25,paid_social,0,0,0.0,89,86
3398,2024-03-05,paid_search,1,3,223.53,26,12
3399,2024-02-16,referral,1,1,157.74,40,2
3400,2024-05-27,paid_social,1,4,111.3,110,27
3401,2024-01-19,paid_search,0,0,0.0,113,51
3402,2024-06-05,organic,1,3,103.64,43,10
3403,2024-05-25,referral,0,0,0.0,72,75
3404,2024-06-11,referral,0,0,0.0,141,97
3405,2024-06-19,organic,1,1,21.12,90,1
3406,2024-05-05,referral,1,1,97.51,17,23
3407,2024-05-18,referral,1,0,0.0,88,25
3408,2024-02-18,paid_search,0,0,0.0,24,85
3409,2024-04-22,paid_social,1,1,40.79,76,1
3410,2024-02-07,paid_search,1,1,39.72,58,15
3411,2024-03-04,organic,0,0,0.0,156,61
3412,2024-03-09,paid_social,0,0,0.0,97,111
3413,2024-05-15,referral,1,6,226.87,51,15
3414,2024-06-10,paid_social,0,0,0.0,88,58
3415,2024-06-24,paid_search,0,0,0.0,92,95
3416,2024-04-25,organic,0,0,0.0,111,40
3417,2024-03-05,organic,1,4,13.18,167,8
3418,2024-01-31,paid_search,1,4,142.75,101,9
3419,2024-05-11,organic,0,0,0.0,168,83
3420,2024-04-22,paid_social,1,4,45.18,13,19
3421,2024-04-18,paid_search,0,0,0.0,147,31
3422,2024-06-26,referral,0,0,0.0,6,107
3423,2024-03-09,paid_search,0,0,0.0,146,77
3424,2024-06-06,paid_social,1,0,0.0,9,28
3425,2024-04-29,paid_search,1,4,126.76,81,29
3426,2024-03-28,organic,1,2,105.15,68,7
3427,2024-03-07,organic,0,0,0.0,54,112
3428,2024-03-15,organic,1,2,56.89,126,2
3429,2024-02-14,referral,1,3,52.54,50,12
3430,2024-01-04,organic,1,2,36.52,70,11
3431,2024-06-02,paid_social,1,5,183.49,139,17
3432,2024-06-03,email,1,7,18.14,118,2
3433,2024-06-22,referral,1,2,77.4,170,28
3434,2024-04-16,organic,0,0,0.0,90,96
3435,2024-02-20,email,1,3,237.18,139,28
3436,2024-02-19,organic,1,3,157.52,72,12
3437,2024-01-06,paid_search,0,0,0.0,67,76
3438,2024-02-28,referral,0,0,0.0,130,113
3439,2024-05-04,paid_social,1,1,44.97,26,29
3440,2024-05-22,paid_search,1,5,320.75,76,8
3441,2024-01-30,organic,0,0,0.0,37,30
3442,2024-06-18,paid_search,1,2,107.97,36,22
3443,2024-05-01,paid_search,1,4,290.68,16,18
3444,2024-05-04,paid_search,1,1,61.33,78,14
3445,2024-02-06,email,1,4,47.11,66,25
3446,2024-06-18,email,0,0,0.0,21,87
3447,2024-05-03,referral,0,0,0.0,135,56
3448,2024-04-10,paid_search,0,0,0.0,139,67
3449,2024-02-04,paid_social,1,2,81.22,172,16
3450,2024-03-27,email,1,0,0.0,54,29
3451,2024-05-13,referral,0,0,0.0,93,42
3452,2024-01-18,paid_search,1,3,171.58,58,17
3453,2024-04-22,organic,1,4,74.68,37,9
3454,2024-01-29,organic,0,0,0.0,120,102
3455,2024-03-17,paid_social,0,0,0.0,176,77
3456,2024-02-28,paid_social,1,0,0.0,39,27
3457,2024-06-23,referral,0,0,0.0,104,69
3458,2024-05-05,organic,1,1,91.42,68,13
3459,2024-05-24,organic,1,1,28.53,68,1
3460,2024-04-18,paid_search,1,1,22.91,155,7
3461,2024-01-22,paid_search,0,0,0.0,104,61
3462,2024-03-08,organic,0,0,0.0,60,64
3463,2024-03-09,paid_social,0,0,0.0,172,78
3464,2024-06-13,paid_search,1,4,190.51,158,2
3465,2024-02-18,paid_social,1,5,379.11,126,14
3466,2024-05-20,paid_search,0,0,0.0,123,61
3467,2024-06-10,paid_search,1,0,0.0,36,24
3468,2024-04-18,paid_search,1,2,256.4,133,20
3469,2024-03-26,referral,0,0,0.0,124,66
3470,2024-02-22,organic,0,0,0.0,147,64
3471,2024-05-02,referral,1,2,74.85,140,15
3472,2024-03-27,paid_search,1,3,212.67,90,22
3473,2024-06-27,referral,1,3,85.63,83,6
3474,2024-05-10,referral,0,0,0.0,139,65
3475,2024-02-11,paid_search,0,0,0.0,53,118
3476,2024-04-07,paid_social,0,0,0.0,20,111
3477,2024-06-08,organic,1,1,71.28,73,22
3478,2024-04-18,referral,1,6,67.48,84,15
3479,2024-02-20,paid_search,0,0,0.0,27,97
3480,2024-03-25,paid_search,0,0,0.0,58,119
3481,2024-06-22,paid_social,1,5,263.71,123,22
3482,2024-05-06,referral,1,5,162.62,133,14
3483,2024-01-21,organic,1,4,352.71,74,25
3484,2024-02-13,paid_social,0,0,0.0,137,116
3485,2024-05-18,paid_search,0,0,0.0,77,32
3486,2024-04-12,paid_search,0,0,0.0,125,61
3487,2024-03-08,paid_social,1,1,36.25,125,20
3488,2024-05-08,paid_search,1,5,104.56,32,1
3489,2024-04-01,paid_search,1,1,46.69,173,9
3490,2024-01-24,referral,0,0,0.0,27,71
3491,2024-05-04,organic,1,3,138.64,156,21
3492,2024-05-20,paid_social,0,0,0.0,18,89
3493,2024-04-20,organic,1,1,13.99,87,23
3494,2024-04-07,organic,0,0,0.0,105,76
3495,2024-05-18,organic,0,0,0.0,159,53
3496,2024-06-27,paid_social,1,3,158.1,41,13
3497,2024-01-17,paid_social,0,0,0.0,34,33
3498,2024-04-08,organic,1,1,94.45,7,22
3499,2024-03-22,organic,1,2,242.37,5,19
3500,2024-04-13,email,1,4,218.98,21,27
3501,2024-05-31,organic,0,0,0.0,134,30
3502,2024-01-19,referral,0,0,0.0,173,43
3503,2024-06-13,organic,1,4,203.6,120,7
3504,2024-03-25,paid_social,0,0,0.0,163,65
3505,2024-01-08,paid_search,0,0,0.0,106,71
3506,2024-01-28,referral,0,0,0.0,87,77
3507,2024-01-05,paid_social,1,3,26.15,131,4
3508,2024-05-24,paid_search,1,3,115.69,161,7
3509,2024-04-10,organic,0,0,0.0,38,105
3510,2024-06-12,paid_social,1,1,74.47,87,20
3511,2024-04-27,paid_social,1,1,58.06,80,24
3512,2024-05-26,organic,0,0,0.0,113,82
3513,2024-03-04,organic,1,2,126.29,144,28
3514,2024-03-31,referral,0,0,0.0,89,53
3515,2024-04-26,organic,1,3,234.61,106,5
3516,2024-04-07,paid_social,0,0,0.0,71,119
3517,2024-01-11,paid_search,1,3,258.14,8,4
3518,2024-02-23,referral,1,2,69.1,131,19
3519,2024-06-21,email,1,1,14.86,69,1
3520,2024-02-16,email,0,0,0.0,128,100
3521,2024-05-19,organic,0,0,0.0,19,112
3522,2024-05-28,referral,1,2,25.09,135,10
3523,2024-05-18,organic,1,1,41.77,86,6
3524,2024-01-05,paid_social,0,0,0.0,50,111
3525,2024-01-20,paid_search,1,1,30.02,134,17
3526,2024-06-17,organic,0,0,0.0,133,80
3527,2024-02-15,email,1,2,117.1,61,22
3528,2024-01-12,organic,0,0,0.0,95,69
3529,2024-03-10,paid_social,0,0,0.0,58,98
3530,2024-01-17,referral,0,0,0.0,150,72
3531,2024-04-24,referral,0,0,0.0,32,93
3532,2024-05-26,organic,1,1,56.53,145,22
3533,2024-06-02,paid_search,1,2,424.16,169,27
3534,2024-02-17,referral,0,0,0.0,22,59
3535,2024-04-17,paid_search,1,4,303.97,80,28
3536,2024-02-21,paid_search,0,0,0.0,42,81
3537,2024-04-05,organic,0,0,0.0,79,62
3538,2024-03-10,paid_search,1,1,56.51,136,12
3539,2024-04-11,referral,1,1,38.36,46,5
3540,2024-03-15,paid_search,1,1,26.9,176,8
3541,2024-06-09,paid_social,1,0,0.0,115,17
3542,2024-05-30,paid_search,1,3,200.56,131,8
3543,2024-05-22,paid_search,0,0,0.0,77,104
3544,2024-06-03,organic,1,2,170.66,30,23
